,Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros
1610037,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,25,897785-85,560.0,708.23
1610038,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,26,902126-26,2240.0,3767.68
1610039,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,27,905470-70,2500.0,3635.75
1610040,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,28,9078342-42,720.0,1516.1
1610041,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,29,9246351-51,800.0,1105.28
1610042,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,30,935588-88,1680.0,4950.46
1610043,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,31,942103-03,560.0,1218.17
1610044,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,32,943457-57,1200.0,5372.4
1610045,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,33,944017-17,560.0,1827.22
1610046,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,34,964787-87,1680.0,1519.22
1610047,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,36,964859-59,760.0,1220.64
1610048,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,37,964899-99,560.0,1843.46
1610049,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,38,9672961-61,800.0,1618.8
1610050,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,39,992668-68,2800.0,5913.6
1610051,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,40,8297732-32,2304.0,4166.78
1610052,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,41,8871562-62,3080.0,3583.58
1610053,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,42,8022933-33,1920.0,4868.54
1610054,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,42,8022933-33,1160.0,2941.41
1610055,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,43,896049-49,750.0,2569.5
1610056,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,44,8479004-04,560.0,1074.02
1610057,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,45,875577-77,2100.0,1301.37
1610058,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,46,841360-60,1728.0,2271.63
1610059,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,47,8902742-42,750.0,644.33
1610060,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,48,920293-93,1875.0,3888.94
1610061,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,49,937508-08,1300.0,3962.27
1610062,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,50,888681-81,2688.0,6510.07
1610063,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,51,8755831-31,1000.0,3152.8
1610064,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,52,8289662-62,288.0,1047.17
1610065,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,53,875582-82,1400.0,1235.08
1610066,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,54,8902781-81,750.0,495.08
1610067,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,55,8571482-82,560.0,1287.55
1610068,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,55,8571482-82,40.0,91.97
1610069,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,55,8571482-82,820.0,1885.34
1610070,2021-07-07 00:00:00.000,7-2021,3403434,5029913-13,21040111,55,8571482-82,140.0,321.89
1623558,2021-07-08 00:00:00.000,7-2021,3403434,5029913-13,21046881,1,918777-77,720.0,1171.44
1649958,2021-07-12 00:00:00.000,7-2021,3403434,5002915-15,21048591,1,9646491-91,1.0,493.86
1654374,2021-07-12 00:00:00.000,7-2021,3403434,5340669-69,21002529,1,952547-47,7200.0,5544.0
1654375,2021-07-12 00:00:00.000,7-2021,3403434,5340669-69,21002529,2,8949591-91,3000.0,1470.0
1654384,2021-07-12 00:00:00.000,7-2021,3403434,5340672-72,21002518,1,837396-96,2800.0,1148.0
1654385,2021-07-12 00:00:00.000,7-2021,3403434,5340672-72,21002518,3,8969961-61,3500.0,3780.0
1654386,2021-07-12 00:00:00.000,7-2021,3403434,5340672-72,21002518,4,9240111-11,3456.0,1710.72
1654387,2021-07-12 00:00:00.000,7-2021,3403434,5340672-72,21002518,6,8805374-74,4320.0,3196.8
1654388,2021-07-12 00:00:00.000,7-2021,3403434,5340672-72,21002524,1,952547-47,7200.0,5544.0
1654389,2021-07-12 00:00:00.000,7-2021,3403434,5340672-72,21002524,2,8949591-91,6000.0,2940.0
1667958,2021-07-13 00:00:00.000,7-2021,3403434,5029913-13,21049500,1,950359-59,3600.0,5686.2
1667959,2021-07-13 00:00:00.000,7-2021,3403434,5029913-13,21049500,2,830622-22,900.0,1368.09
1698404,2021-07-15 00:00:00.000,7-2021,3403434,5006517-17,21050564,1,952530-30,200.0,359.96
1698405,2021-07-15 00:00:00.000,7-2021,3403434,5006517-17,21050564,2,950359-59,300.0,464.79
1698406,2021-07-15 00:00:00.000,7-2021,3403434,5006517-17,21050564,3,807973-73,200.0,230.66
1698407,2021-07-15 00:00:00.000,7-2021,3403434,5006517-17,21050564,4,866370-70,200.0,257.44
1698408,2021-07-15 00:00:00.000,7-2021,3403434,5006517-17,21050564,5,862275-75,300.0,298.8
1698409,2021-07-15 00:00:00.000,7-2021,3403434,5006517-17,21050564,6,918777-77,12.0,19.15
1729607,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,1,802051-51,1200.0,1236.84
1729608,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,2,802054-54,1200.0,1236.84
1729609,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,3,872725-25,100.0,82.84
1729610,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,4,897785-85,500.0,632.35
1729611,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,4,897785-85,60.0,75.88
1729612,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,5,9246351-51,1200.0,1657.92
1729613,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,6,964787-87,560.0,506.41
1729614,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,8,9672961-61,800.0,1618.8
1729615,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,9,8022933-33,840.0,2129.99
1729616,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,10,8755831-31,500.0,1576.4
1729617,2021-07-19 00:00:00.000,7-2021,3403434,5029913-13,21051187,11,937515-15,400.0,1310.2
1734015,2021-07-19 00:00:00.000,7-2021,3403434,5340669-69,21002631,1,8805376-76,8640.0,28512.0
1734016,2021-07-19 00:00:00.000,7-2021,3403434,5340669-69,21002631,2,8969961-61,8750.0,9450.0
1759233,2021-07-21 00:00:00.000,7-2021,3403434,5029913-13,21051816,1,866370-70,1600.0,2099.68
1772073,2021-07-22 00:00:00.000,7-2021,3403434,5003476-76,21053217,1,807973-73,200.0,214.72
1772074,2021-07-22 00:00:00.000,7-2021,3403434,5003476-76,21053217,2,866370-70,200.0,239.66
1772075,2021-07-22 00:00:00.000,7-2021,3403434,5003476-76,21053217,3,918777-77,72.0,118.86
1772076,2021-07-22 00:00:00.000,7-2021,3403434,5003476-76,21053217,4,952530-30,200.0,335.08
1772077,2021-07-22 00:00:00.000,7-2021,3403434,5003476-76,21053217,5,950359-59,150.0,216.35
1781624,2021-07-23 00:00:00.000,7-2021,3403434,5002915-15,21051890,1,986174-74,1.0,273.99
1804641,2021-07-26 00:00:00.000,7-2021,3403434,5340672-72,21002633,1,837396-96,2800.0,1148.0
1804642,2021-07-26 00:00:00.000,7-2021,3403434,5340672-72,21002633,2,8805376-76,10800.0,7992.0
1804643,2021-07-26 00:00:00.000,7-2021,3403434,5340672-72,21002633,3,8969961-61,12250.0,13230.0
1804644,2021-07-26 00:00:00.000,7-2021,3403434,5340672-72,21002633,4,9240111-11,3456.0,1710.72
1815113,2021-07-27 00:00:00.000,7-2021,3403434,5029913-13,21056631,1,918777-77,480.0,780.96
1815114,2021-07-27 00:00:00.000,7-2021,3403434,5029913-13,21056631,2,830622-22,900.0,1368.09
1815508,2021-07-27 00:00:00.000,7-2021,3403434,5006517-17,21058996,1,952530-30,200.0,359.96
1815509,2021-07-27 00:00:00.000,7-2021,3403434,5006517-17,21058996,2,950359-59,300.0,464.79
1815510,2021-07-27 00:00:00.000,7-2021,3403434,5006517-17,21058996,3,807973-73,200.0,230.66
1815511,2021-07-27 00:00:00.000,7-2021,3403434,5006517-17,21058996,4,866370-70,200.0,257.44
1815512,2021-07-27 00:00:00.000,7-2021,3403434,5006517-17,21058996,5,862275-75,300.0,298.8
1815513,2021-07-27 00:00:00.000,7-2021,3403434,5006517-17,21058996,6,918777-77,12.0,19.15
1816523,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,1,937556-56,20.0,15.87
1816524,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,2,937555-55,40.0,31.74
1816525,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,3,937554-54,40.0,31.74
1816526,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,4,982863-63,40.0,55.3
1816527,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,5,8957921-21,60.0,39.68
1816528,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,6,921342-42,40.0,61.6
1816529,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,7,802063-63,20.0,12.46
1816530,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,8,802064-64,20.0,12.46
1816531,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,9,802078-78,40.0,35.14
1816532,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,10,897785-85,40.0,38.94
1816533,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,11,946718-18,20.0,93.46
1816534,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,12,887776-76,60.0,58.41
1816535,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,13,918511-11,20.0,20.83
1816536,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,14,9203822-22,20.0,41.67
1816537,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,15,8922912-12,20.0,25.9
1816538,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,16,992668-68,75.0,121.93
1816539,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,17,9672961-61,120.0,177.56
1816540,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,18,8479004-04,40.0,59.05
1816541,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,19,892273-73,25.0,27.02
1816542,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,20,920400-00,25.0,36.1
1816543,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,21,942053-53,50.0,28.04
1816544,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,22,8902781-81,25.0,12.7
1816545,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,23,964912-12,25.0,9.94
1816546,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,24,8803261-61,25.0,12.66
1816547,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,26,8902881-81,25.0,61.55
1816548,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,27,9375172-72,48.0,48.58
1816549,2021-07-27 00:00:00.000,7-2021,3403434,5003451-51,21057087,28,9375182-82,40.0,53.1
1827776,2021-07-28 00:00:00.000,7-2021,3403434,5029913-13,21058596,1,982898-98,1200.0,4249.32
1850447,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,1,847898-98,3.0,0.0
1850448,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,3,889973-73,1.0,0.0
1850449,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,4,844345-45,1.0,0.0
1850450,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,6,8223161-61,4.0,0.0
1850451,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,7,942104-04,2.0,0.0
1850452,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,8,8932331-31,2.0,0.0
1850453,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,9,9262811-11,12.0,0.0
1850454,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,10,9017582-82,24.0,0.0
1850455,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,11,992657-57,20.0,0.0
1850456,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,14,8290801-01,10.0,0.0
1850457,2021-07-30 00:00:00.000,7-2021,3403434,115-15,21000867,15,8104755-55,20.0,0.0
1851884,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,1,8803271-71,500.0,370.5
1851885,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,2,802064-64,240.0,218.88
1851886,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,3,887776-76,160.0,228.0
1851887,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,4,802063-63,200.0,182.4
1851888,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,5,893133-33,300.0,515.13
1851889,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,6,875708-08,250.0,375.85
1851890,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,7,888695-95,150.0,273.6
1851891,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,8,8755761-61,500.0,370.5
1851892,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,9,8022922-22,100.0,145.35
1851893,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,10,888751-51,120.0,140.22
1851894,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,11,802065-65,120.0,109.44
1851895,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,12,8308591-91,500.0,466.7
1851896,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,13,875586-86,500.0,790.85
1851897,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,14,861126-26,100.0,79.09
1851898,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,15,8128704-04,300.0,429.63
1851899,2021-07-30 00:00:00.000,7-2021,3403434,5397843-43,21055353,16,8308621-21,600.0,560.04
1855779,2021-07-30 00:00:00.000,7-2021,3403434,5335348-48,21005078,1,500449-49,65.0,13093.88875795
1855780,2021-07-30 00:00:00.000,7-2021,3403434,5335348-48,21005089,1,500450-50,160.0,3633.77774144
1879636,2021-08-03 00:00:00.000,8-2021,3403434,5029913-13,21070918,1,918777-77,480.0,780.96
1879637,2021-08-03 00:00:00.000,8-2021,3403434,5029913-13,21070918,2,952530-30,2400.0,4403.52
1879638,2021-08-03 00:00:00.000,8-2021,3403434,5029913-13,21070918,3,830622-22,900.0,1368.09
1893744,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,1,802052-52,2400.0,2473.68
1893745,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,2,802051-51,2400.0,2473.68
1893746,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,3,802054-54,2400.0,2473.68
1893747,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,4,802063-63,1680.0,1359.79
1893748,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,5,8128741-41,1930.0,4661.92
1893749,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,5,8128741-41,30.0,72.47
1893750,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,6,880410-10,1400.0,1965.32
1893751,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,7,875586-86,2100.0,2947.98
1893752,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,8,875711-11,1000.0,1454.3
1893753,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,9,8757151-51,250.0,766.7
1893754,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,10,875593-93,1425.0,3261.83
1893755,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,11,830865-65,1200.0,2155.44
1893756,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,12,802064-64,2240.0,1813.06
1893757,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,13,802077-77,1280.0,1618.82
1893758,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,14,8803271-71,1400.0,920.64
1893759,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,15,880409-09,600.0,937.14
1893760,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,16,9202962-62,375.0,955.65
1893761,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,17,892273-73,700.0,982.66
1893762,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,18,892279-79,560.0,1007.1
1893763,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,19,893133-33,1140.0,1737.25
1893764,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,20,895956-56,1680.0,2273.38
1893765,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,21,897785-85,1680.0,2124.7
1893766,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,22,902126-26,1120.0,1883.84
1893767,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,23,905470-70,1500.0,2181.45
1893768,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,24,9078342-42,120.0,252.68
1893769,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,24,9078342-42,360.0,758.05
1893770,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,25,919289-89,560.0,821.52
1893771,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,26,9246351-51,400.0,552.64
1893772,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,27,935588-88,1120.0,3300.3
1893773,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,28,964787-87,1120.0,1012.82
1893774,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,30,964859-59,760.0,1220.64
1893775,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,31,964899-99,280.0,921.73
1893776,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,32,9672961-61,400.0,809.4
1893777,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,33,992668-68,1400.0,2956.8
1893778,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,34,8297732-32,768.0,1388.93
1893779,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,35,8871562-62,2240.0,2606.24
1893780,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,36,8022933-33,1280.0,3245.7
1893781,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,36,8022933-33,480.0,1217.14
1893782,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,36,8022933-33,20.0,50.71
1893783,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,36,8022933-33,460.0,1166.42
1893784,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,37,896049-49,260.0,890.76
1893785,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,37,896049-49,10.0,34.26
1893786,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,37,896049-49,180.0,616.68
1893787,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,38,875577-77,1400.0,867.58
1893788,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,39,841360-60,1296.0,1703.72
1893789,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,40,8902742-42,750.0,644.33
1893790,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,41,920293-93,1500.0,3111.15
1893791,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,42,937508-08,520.0,1584.91
1893792,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,43,888681-81,1008.0,2441.28
1893793,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,44,8755831-31,475.0,1497.58
1893794,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,44,8755831-31,25.0,78.82
1893795,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,45,82902912-12,720.0,1192.82
1893796,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,46,8289662-62,288.0,1047.17
1893797,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,47,875582-82,700.0,617.54
1893798,2021-08-04 00:00:00.000,8-2021,3403434,5029913-13,21040143,48,8571482-82,1040.0,2391.17
1908546,2021-08-05 00:00:00.000,8-2021,3403434,5003476-76,21017041,39,968537-37,20.0,51.79
1908547,2021-08-05 00:00:00.000,8-2021,3403434,5003476-76,21017041,90,9357081-81,24.0,17.76
1908548,2021-08-05 00:00:00.000,8-2021,3403434,5003476-76,21017041,91,9357101-01,12.0,10.32
1908549,2021-08-05 00:00:00.000,8-2021,3403434,5003476-76,21017041,102,992561-61,20.0,28.24
1908550,2021-08-05 00:00:00.000,8-2021,3403434,5003476-76,21017041,122,8871561-61,20.0,16.12
1909448,2021-08-05 00:00:00.000,8-2021,3403434,5340669-69,21002759,1,8805376-76,2160.0,1598.4
1909449,2021-08-05 00:00:00.000,8-2021,3403434,5340669-69,21002759,2,8969961-61,1750.0,1890.0
1909450,2021-08-05 00:00:00.000,8-2021,3403434,5340669-69,21002759,3,9240111-11,3456.0,1710.72
1909451,2021-08-05 00:00:00.000,8-2021,3403434,5340669-69,21002759,4,937555-55,8960.0,0.0
1926953,2021-08-06 00:00:00.000,8-2021,3403434,5340672-72,21002752,1,8805376-76,10800.0,7992.0
1926954,2021-08-06 00:00:00.000,8-2021,3403434,5340672-72,21002752,2,8969961-61,14000.0,15120.0
1926955,2021-08-06 00:00:00.000,8-2021,3403434,5340672-72,21002752,3,937555-55,8960.0,0.0
1926956,2021-08-06 00:00:00.000,8-2021,3403434,5340672-72,21002917,1,837396-96,5600.0,2296.0
1926957,2021-08-06 00:00:00.000,8-2021,3403434,5340672-72,21002917,2,8805376-76,12960.0,9590.4
1926958,2021-08-06 00:00:00.000,8-2021,3403434,5340672-72,21002917,3,8969961-61,12250.0,13230.0
1926959,2021-08-06 00:00:00.000,8-2021,3403434,5340672-72,21002917,5,9240111-11,13824.0,6842.88
1943561,2021-08-09 00:00:00.000,8-2021,3403434,5340669-69,21002921,1,8969961-61,1750.0,1890.0
1943562,2021-08-09 00:00:00.000,8-2021,3403434,5340669-69,21002921,2,9240111-11,6912.0,3421.44
1966089,2021-08-11 00:00:00.000,8-2021,3403434,5029913-13,21072933,1,802078-78,180.0,227.65
1966090,2021-08-11 00:00:00.000,8-2021,3403434,5029913-13,21072933,2,982898-98,1560.0,4971.72
1966091,2021-08-11 00:00:00.000,8-2021,3403434,5029913-13,21072933,2,982898-98,570.0,1816.59
1966092,2021-08-11 00:00:00.000,8-2021,3403434,5029913-13,21072933,2,982898-98,1140.0,3633.18
1966093,2021-08-11 00:00:00.000,8-2021,3403434,5029913-13,21072933,2,982898-98,330.0,1051.71
1967504,2021-08-11 00:00:00.000,8-2021,3403434,5340669-69,21002768,1,952547-47,3600.0,2772.0
1967505,2021-08-11 00:00:00.000,8-2021,3403434,5340669-69,21002768,2,8949591-91,6000.0,2940.0
1967642,2021-08-11 00:00:00.000,8-2021,3403434,5340672-72,21002763,1,952547-47,3600.0,2772.0
1967643,2021-08-11 00:00:00.000,8-2021,3403434,5340672-72,21002763,2,8949591-91,6000.0,2940.0
1967644,2021-08-11 00:00:00.000,8-2021,3403434,5340672-72,21003490,1,952547-47,3600.0,2772.0
1967645,2021-08-11 00:00:00.000,8-2021,3403434,5340672-72,21003490,2,8949591-91,6000.0,2940.0
1967646,2021-08-11 00:00:00.000,8-2021,3403434,5340672-72,21003491,1,837396-96,5600.0,2296.0
1967647,2021-08-11 00:00:00.000,8-2021,3403434,5340672-72,21003491,2,8805376-76,10800.0,7992.0
1967648,2021-08-11 00:00:00.000,8-2021,3403434,5340672-72,21003491,3,8969961-61,7000.0,7560.0
1967649,2021-08-11 00:00:00.000,8-2021,3403434,5340672-72,21003491,4,9240111-11,6912.0,3421.44
1989473,2021-08-13 00:00:00.000,8-2021,3403434,5335348-48,21005817,1,500818-18,184.0,11248.533220848001
2017153,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,1,990158-58,20.0,73.83
2017154,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,1,990158-58,20.0,73.83
2017155,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,2,8794095-95,20.0,33.47
2017156,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,3,8794115-15,20.0,33.47
2017157,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,4,8755811-11,25.0,54.76
2017158,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,5,880336-36,25.0,16.98
2017159,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,6,875582-82,50.0,33.95
2017160,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,8,964848-48,25.0,12.14
2017161,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,9,9262741-41,40.0,16.28
2017162,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,10,9262822-22,36.0,64.92
2017163,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,11,9357081-81,36.0,26.64
2017164,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,12,992656-56,40.0,21.83
2017165,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,13,992655-55,40.0,19.98
2017166,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,14,992728-28,120.0,132.61
2017167,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,15,964859-59,100.0,113.74
2017168,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,16,905470-70,25.0,26.59
2017169,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,17,875711-11,25.0,26.59
2017170,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,18,8128704-04,100.0,97.84
2017171,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,19,9271951-51,90.0,159.68
2017172,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,20,9460451-51,300.0,531.3
2017173,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,21,9246502-02,120.0,174.0
2017174,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,22,8871632-32,30.0,46.0
2017175,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,23,9020801-01,12.0,32.28
2017176,2021-08-18 00:00:00.000,8-2021,3403434,5002915-15,21076337,24,888695-95,50.0,56.08
